T P CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3 YiSum CH4 O2 N2 AR CO2 H2O C2H6 HCCOH HNCO CH2CHO H2 CH3
2247 101950 0.251905568 0.947805538 0.072719407 0.71829282 0.968775428 0.445154881 0.72034528 0.687823653 0.790792172 0.271965743 0.453596603 0.89647846 7.225655554 0.041041114 0.154418956 0.011847636 0.117026144 0.157835425 0.072525797 0.117360536 0.112062028 0.128837928 0.04430937 0.073901144 0.146056614
2989 109122 0.104461913 0.788018943 0.009300649 0.148204514 0.753319602 0.397363336 0.502338344 0.938910725 0.807465023 0.506546375 0.111221098 0.257555847 5.324706369 0.017019208 0.128386106 0.001515286 0.024145867 0.122732799 0.064739474 0.081842276 0.15296979 0.131554313 0.08252786 0.018120432 0.041961672
2148 101997 0.877643385 0.118014344 0.0708089 0.021686358 0.256995966 0.784496718 0.240890495 0.091951693 0.889589495 0.614723081 0.485155447 0.305848005 4.757803886 0.142987955 0.019227205 0.011536371 0.003533198 0.041870455 0.127812256 0.039246509 0.01498101 0.144934246 0.100152291 0.079042794 0.049829556
2103 107606 0.09138286 0.017688691 0.889307505 0.788808814 0.601949651 0.522724312 0.208294062 0.260524894 0.359652547 0.030900762 0.485688545 0.055152084 4.312074727 0.014888334 0.002881888 0.144888304 0.128514794 0.098071211 0.085163612 0.033935813 0.042445397 0.058595533 0.005034433 0.079129647 0.008985522
1334 110529 0.644061048 0.236959408 0.179099307 0.73414063 0.951072867 0.55664179 0.563541901 0.730379955 0.340005714 0.760312821 0.491361204 0.927769571 7.115346215 0.10493211 0.038606046 0.029179327 0.119608111 0.154951278 0.090689536 0.09181372 0.118995412 0.05539462 0.123872152 0.080053852 0.151154644
2774 103914 0.521895759 0.534630983 0.823564939 0.279358031 0.279385431 0.642770837 0.128052969 0.94828423 0.510023025 0.22210512 0.308816054 0.471695237 5.670582615 0.085028621 0.087103477 0.134177353 0.045513741 0.045518205 0.104721905 0.020862724 0.154496946 0.083094285 0.036185947 0.050313119 0.076849821
704 102887 0.043954577 0.840552699 0.255745138 0.509977443 0.052729191 0.588918867 0.238328492 0.074648582 0.184175878 0.230177668 0.205096616 0.286671987 3.510977138 0.007161195 0.136945043 0.041666667 0.083086858 0.008590778 0.095948201 0.038829101 0.012161942 0.030006416 0.037501147 0.033414877 0.04670535
1723 107909 0.38377715 0.896085811 0.438143662 0.273529034 0.723381938 0.091492154 0.648663313 0.444000448 0.909207195 0.67935935 0.823881944 0.595499351 6.907021351 0.062525977 0.145992643 0.071383511 0.044564065 0.117855276 0.014906141 0.105681923 0.072337714 0.148130413 0.110683001 0.134229 0.097020311
1260 107650 0.628628396 0.704710831 0.654367042 0.220325514 0.904649243 0.261811808 0.065199414 0.458800014 0.011903176 0.375588222 0.582620485 0.206819782 5.075423926 0.102417782 0.114813331 0.106611189 0.035896009 0.14738782 0.042655064 0.010622459 0.074748898 0.001939297 0.061191815 0.094922053 0.03369562
2156 104831 0.026600446 0.165934662 0.893166552 0.796633533 0.349684932 0.768462893 0.01392264 0.943194312 0.333333433 0.775494191 0.692382565 0.132391405 5.891201562 0.004333814 0.027034509 0.14551703 0.129789618 0.056971583 0.125199984 0.002268313 0.153667683 0.054307554 0.126345541 0.112804778 0.021569554
2812 105060 0.770641727 0.846502613 0.845873727 0.93095973 0.121426638 0.449382502 0.430816048 0.113502687 0.581058999 0.096428419 0.427510322 0.230055212 5.844158623 0.125554965 0.137914419 0.137811959 0.151674393 0.019783145 0.073214572 0.070189677 0.018492155 0.094667651 0.01571037 0.069651099 0.037481197
1886 103504 0.313100693 0.095257492 0.674450518 0.343365873 0.611841502 0.119244562 0.125303617 0.731375274 0.559090773 0.121510986 0.885759287 0.749303011 5.32960359 0.051011184 0.0155196 0.109883242 0.055942066 0.099682817 0.019427636 0.020414793 0.119157572 0.09108853 0.019796888 0.144310219 0.122078406
2714 102140 0.72512378 0.377700643 0.207371532 0.527889484 0.779893776 0.883402252 0.943037484 0.685986138 0.825523948 0.925915266 0.724824862 0.014188917 7.620858083 0.118139062 0.061535976 0.033785512 0.086005135 0.127062333 0.143926204 0.153642132 0.111762655 0.13449652 0.150852536 0.118090362 0.002311695
2234 111220 0.318332874 0.734811228 0.831419412 0.521131284 0.947369159 0.306209721 0.622403906 0.858060375 0.814093784 0.439241607 0.554431271 0.396430802 7.343935423 0.051863624 0.119717366 0.135457024 0.084904071 0.15434786 0.049888488 0.101403672 0.13979744 0.132634288 0.071562391 0.090329392 0.064587543
2565 107731 0.839837281 0.578543382 0.10919565 0.170573169 0.974540648 0.366992993 0.051322723 0.630477243 0.547794914 0.842123843 0.640009519 0.865900006 6.617311371 0.136828486 0.0942578 0.017790441 0.027790227 0.15877471 0.059791458 0.008361632 0.102719001 0.089248179 0.137201018 0.104272024 0.141074693
908 106810 0.407967101 0.482904924 0.255020402 0.671501803 0.780761782 0.171587138 0.75133488 0.453234303 0.774844266 0.82738366 0.148002459 0.78960206 6.514144778 0.066467067 0.078676133 0.041548591 0.109402829 0.127203751 0.027955425 0.122409443 0.073842118 0.126239654 0.134799509 0.024112948 0.128644032
1282 110380 0.608610197 0.509563941 0.018386598 0.707856758 0.084936 0.994487606 0.502984116 0.619875731 0.546386558 0.622548236 0.502630404 0.829360636 6.54762678 0.099156364 0.083019489 0.002995593 0.115325874 0.013837995 0.162024521 0.081947487 0.100991775 0.089018726 0.101427186 0.08188986 0.135121603
1258 104836 0.42367216 0.509823911 0.000742825 0.890312244 0.454580906 0.595143939 0.879549742 0.31454872 0.787728993 0.661077946 0.696866081 0.517167479 6.731214945 0.069025776 0.083061844 0.000121023 0.145051998 0.07406151 0.096962406 0.143298543 0.0512471 0.128338867 0.107704547 0.113535244 0.084258278
2396 111328 0.870081795 0.651196106 0.191299134 0.155112224 0.68827579 0.310421997 0.234448186 0.861955162 0.944574058 0.191082237 0.146259244 0.290632339 5.53533827 0.141756001 0.106094572 0.031166955 0.025271289 0.112135691 0.050574763 0.038196911 0.140431988 0.153892475 0.031131618 0.023828938 0.04735058
1546 106818 0.252359582 0.434597539 0.36660653 0.770956218 0.81666931 0.54086973 0.80084143 0.365908506 0.762020878 0.01638311 0.620562882 0.301394187 6.049169903 0.041115083 0.070805767 0.059728494 0.125606203 0.133053899 0.08811991 0.130475179 0.05961477 0.124150434 0.002669179 0.101103727 0.049103929
1925 109507 0.169750082 0.485106451 0.577741086 0.189210179 0.596906417 0.314114364 0.293139382 0.424391457 0.755809372 0.796173567 0.307251922 0.35709165 5.266685928 0.027656127 0.079034811 0.094127088 0.030826617 0.097249554 0.051176333 0.047759035 0.069142966 0.123138439 0.129714679 0.050058286 0.058178305
1070 110100 0.970474691 0.719781216 0.626283378 0.682985219 0.253716833 0.857110803 0.675305291 0.235327868 0.235150162 0.511846383 0.203320944 0.944130218 6.915433006 0.158112274 0.117268638 0.102035725 0.111273738 0.04133621 0.139642733 0.110022503 0.038340232 0.038311279 0.083391351 0.03312558 0.153820163
559 104980 0.979506215 0.6309438 0.783963858 0.617118488 0.33547859 0.442482566 0.473308931 0.065177706 0.307015565 0.147876279 0.431507992 0.98680588 6.201185872 0.159583713 0.102795013 0.127725441 0.100542558 0.054657049 0.072090417 0.077112728 0.010618922 0.050019778 0.02409239 0.07030241 0.160772994
949 109909 0.413053332 0.987807357 0.358352359 0.798490165 0.005197674 0.136531841 0.802897732 0.683060473 0.817599407 0.125375011 0.212145172 0.559128915 5.899639437 0.067295729 0.160936157 0.058383703 0.130092105 0.000846819 0.022244124 0.130810198 0.111285998 0.133205433 0.020426424 0.034563246 0.091094745
2244 105744 0.610330259 0.744457773 0.36132214 0.76738358 0.408949602 0.742585957 0.056725958 0.006549643 0.067302801 0.344825979 0.727645458 0.176437705 5.014516855 0.099436601 0.121289007 0.058867548 0.125024139 0.066627138 0.120984045 0.009241941 0.001067085 0.010965148 0.05617995 0.1185499 0.028745692
1714 107068 0.616238445 0.042330815 0.912112145 0.237625678 0.300188907 0.064554646 0.782148856 0.77399555 0.337045205 0.536881782 0.261740321 0.592620225 5.457482576 0.100399179 0.006896647 0.148603695 0.038714597 0.048907562 0.010517412 0.127429736 0.126101378 0.054912286 0.087470184 0.042643417 0.096551236
2245 105936 0.813724665 0.334985213 0.841403627 0.394941238 0.56596709 0.126365059 0.736812475 0.983360351 0.518150326 0.373606923 0.162129702 0.267696524 6.119143192 0.13257415 0.054576667 0.137083679 0.064344859 0.092208838 0.020587726 0.120043415 0.160211639 0.084418406 0.060869017 0.026414595 0.043613818
2840 102280 0.297080294 0.578416406 0.544679647 0.477610753 0.662409731 0.82033883 0.567504513 0.409542292 0.3248045 0.066385406 0.132897232 0.664894913 5.546564518 0.048401098 0.094237113 0.088740632 0.077813593 0.107921525 0.133651747 0.092459319 0.066723701 0.052917998 0.010815684 0.021651964 0.108326417
1310 103842 0.487787127 0.714975748 0.595849303 0.560848586 0.455539716 0.774750658 0.697009382 0.884047743 0.887688112 0.687790345 0.767102107 0.838448788 8.351837616 0.079471554 0.116485718 0.097077326 0.091374918 0.074217721 0.126224403 0.113558591 0.14403137 0.144624468 0.112056601 0.124978281 0.136602269
2603 109094 0.227808638 0.362111612 0.503266121 0.741099852 0.16932639 0.297851394 0.66657094 0.467039338 0.447440839 0.383156192 0.65911494 0.21764195 5.142428207 0.037115179 0.05899617 0.081993432 0.120741925 0.027587098 0.048526728 0.10859948 0.07609127 0.072898231 0.062424809 0.107384729 0.035458796
840 108898 0.202791139 0.634061764 0.62184895 0.609968686 0.678002155 0.389505836 0.039399355 0.580337333 0.973319781 0.823103561 0.653180511 0.213839583 6.419358655 0.033039262 0.103303 0.101313257 0.099377693 0.110461884 0.063459309 0.006419046 0.094550076 0.158575803 0.134102184 0.106417876 0.034839304
2942 101699 0.951999986 0.45159963 0.696088617 0.693364165 0.907946438 0.89095635 0.376271327 0.953681618 0.962804862 0.722848413 0.382364891 0.346229028 8.336155325 0.155102327 0.073575792 0.113408577 0.112964702 0.147925007 0.145156938 0.061303108 0.155376302 0.156862685 0.117768353 0.062295888 0.056408538
2705 108075 0.608399893 0.62734222 0.992431309 0.775997523 0.663377183 0.608748994 0.110141466 0.386617449 0.414892194 0.055297515 0.817668533 0.38636033 6.447274612 0.099122101 0.102208235 0.161689503 0.126427545 0.108079145 0.099178978 0.017944536 0.062988726 0.067595321 0.009009216 0.133216695 0.062946835
386 105499 0.069656472 0.143696424 0.229200615 0.291490929 0.899082087 0.05154375 0.882927863 0.094005996 0.832011258 0.362540892 0.062902859 0.4748347 4.393893845 0.011348615 0.023411397 0.037341963 0.047490464 0.146480804 0.008397643 0.143848916 0.015315703 0.135553449 0.05906611 0.010248298 0.077361311
1878 101885 0.202465483 0.234125025 0.815663068 0.664693622 0.662220708 0.088532451 0.095406719 0.168108298 0.507252499 0.174004445 0.727125082 0.988957257 5.328554658 0.032986206 0.038144261 0.132889959 0.108293623 0.107890729 0.014423938 0.015543912 0.027388643 0.082642903 0.028349259 0.118465119 0.161123502
766 107082 0.950070666 0.365231949 0.946869209 0.447953125 0.186632829 0.33403991 0.533045614 0.506750072 0.723189876 0.739639186 0.206001707 0.796514476 6.735938619 0.154787997 0.059504544 0.154266407 0.072981694 0.030406708 0.054422656 0.086845185 0.082561046 0.117823985 0.12050395 0.033562337 0.129770221
807 110086 0.54333966 0.067358814 0.661129351 0.047052631 0.012958625 0.774441742 0.68006288 0.150878663 0.619301606 0.179070268 0.625106346 0.592122358 4.952822945 0.088522318 0.010974274 0.107712922 0.007665938 0.002111253 0.126174073 0.110797622 0.024581546 0.100898237 0.029174596 0.10184396 0.096470123
1384 102438 0.900425946 0.019262861 0.46106416 0.901644027 0.055115837 0.552112572 0.045816093 0.045783206 0.390425132 0.149795984 0.660333381 0.096764748 4.278543948 0.146699749 0.003138356 0.075117778 0.146898202 0.008979616 0.089951624 0.007464478 0.00745912 0.063609083 0.024405153 0.107583241 0.015765166
1727 109319 0.3674654 0.130946447 0.550675898 0.30335469 0.969133202 0.470073662 0.901728695 0.103368796 0.408144236 0.557937803 0.170105806 0.244228852 5.177163484 0.059868424 0.021334137 0.089717557 0.049423339 0.157893715 0.07658563 0.146911996 0.016841114 0.066495926 0.090900685 0.027714083 0.039790403
860 106123 0.634083718 0.866372647 0.433000381 0.453854122 0.293596493 0.551061437 0.265054381 0.425717327 0.131555739 0.500162891 0.044160874 0.427086729 5.025706739 0.103306577 0.141151697 0.070545554 0.0739431 0.047833508 0.08978037 0.043183353 0.06935898 0.021433405 0.081487846 0.007194805 0.069582086
1308 103544 0.842423567 0.892407716 0.444306196 0.716734768 0.478030668 0.326819979 0.861054489 0.170788456 0.850363566 0.581255851 0.563753374 0.067647226 6.795585856 0.13724985 0.145393398 0.072387527 0.116772302 0.077882006 0.053246365 0.140285248 0.027825302 0.138543455 0.094699723 0.091848174 0.011021263
1010 102314 0.070010107 0.139619686 0.925474658 0.237263938 0.043668274 0.437585333 0.011581776 0.189155522 0.415065033 0.171476943 0.452572699 0.742096401 3.835570368 0.01140623 0.022747204 0.150780751 0.038655661 0.007114549 0.071292546 0.001886933 0.030817712 0.06762348 0.027937472 0.073734327 0.120904286
2480 109773 0.606598868 0.909138113 0.725868838 0.932546535 0.791644241 0.924061698 0.057807772 0.824289167 0.468224617 0.717646792 0.837919413 0.99631136 8.792057413 0.098828673 0.148119158 0.118260449 0.151932919 0.128976749 0.150550548 0.009418193 0.134295346 0.076284379 0.116920892 0.136516021 0.162321651
662 103329 0.299510955 0.872884506 0.34509465 0.972527033 0.391656909 0.40662559 0.556311102 0.668647523 0.05349178 0.365315455 0.073482188 0.813732716 5.819280407 0.048797108 0.142212626 0.056223723 0.158446647 0.063809768 0.066248504 0.090635659 0.108937803 0.008715021 0.059518149 0.01197191 0.132575461
757 107939 0.205513351 0.987653666 0.101896629 0.939760675 0.166820621 0.037211871 0.575694409 0.155482984 0.225779283 0.020524154 0.411050493 0.20015989 4.027548026 0.033482772 0.160911117 0.016601265 0.153108266 0.027178852 0.006062655 0.093793638 0.025331694 0.036784551 0.003343849 0.066969421 0.032610573
2894 103143 0.635901819 0.148215132 0.187059748 0.78057448 0.412226907 0.698670899 0.268705797 0.527050432 0.075276645 0.711657993 0.922787498 0.559360482 5.927487832 0.103602787 0.024147597 0.030476263 0.127173235 0.067161085 0.113829289 0.043778251 0.085868434 0.012264268 0.115945181 0.150342952 0.091132472
1990 101666 0.589285143 0.765305094 0.209373991 0.818260198 0.956782895 0.881273981 0.359194924 0.656144529 0.330794346 0.593657833 0.449740342 0.097636638 6.707449914 0.096007876 0.124685507 0.034111758 0.133313091 0.155881571 0.143579461 0.058520976 0.106900782 0.05389388 0.096720286 0.073272872 0.015907216
736 101800 0.660148317 0.3725314 0.204740989 0.903826472 0.55275903 0.231931082 0.704964947 0.629067731 0.547375949 0.381770856 0.185577984 0.991616942 6.366311699 0.10755309 0.06069379 0.033356937 0.147253772 0.090056946 0.037786818 0.114854732 0.102489359 0.089179921 0.062199106 0.03023485 0.161556825
1622 110253 0.063767289 0.376921318 0.844172428 0.11537461 0.301640071 0.89362623 0.467252385 0.057875268 0.235940273 0.752817748 0.50683421 0.866965701 5.483187532 0.010389134 0.061409007 0.137534779 0.018797133 0.049143989 0.145591922 0.07612598 0.00942919 0.038440006 0.122651036 0.082574754 0.141248319
2511 104508 0.064687073 0.12642862 0.05363122 0.342963384 0.432758237 0.180419951 0.758580348 0.745362894 0.656277647 0.035545083 0.090594224 0.802987696 4.290236377 0.010538987 0.020598081 0.008737739 0.055876491 0.070506103 0.02939449 0.123589893 0.121436471 0.10692247 0.005791098 0.014759848 0.130824855
1731 110586 0.868589106 0.828197773 0.763816876 0.246439883 0.126580926 0.221704171 0.787793836 0.91618699 0.024492049 0.101735529 0.393812257 0.193342802 5.472692198 0.141512808 0.134932146 0.124443042 0.04015063 0.020622895 0.036120623 0.128349431 0.14926758 0.003990309 0.016575018 0.064160922 0.031499915
1750 101904 0.496215294 0.065632832 0.241476425 0.481113949 0.892457486 0.6430939 0.125398686 0.332019013 0.854958545 0.125240794 0.337580846 0.600371016 5.195558786 0.080844693 0.010693073 0.03934197 0.078384342 0.145401507 0.104774539 0.020430282 0.054093406 0.139292081 0.020404558 0.054999554 0.097814016
1254 105068 0.544726531 0.232997872 0.804196121 0.941144317 0.080030396 0.882104039 0.607244074 0.819949429 0.627023073 0.18842487 0.377992492 0.465251947 6.571085161 0.088748271 0.037960622 0.131021735 0.153333693 0.013038761 0.143714696 0.098933792 0.133588305 0.102156238 0.030698672 0.061583525 0.075800063
2533 105919 0.334478986 0.112951739 0.245223081 0.852335133 0.04723371 0.6577641 0.873084316 0.633285091 0.223365288 0.22460609 0.185174224 0.574536467 4.964038224 0.054494191 0.018402393 0.039952385 0.138864668 0.00769544 0.107164647 0.142245179 0.103176463 0.036391257 0.036593411 0.030169069 0.093604983
2852 104959 0.395665983 0.102975067 0.632538063 0.105136763 0.041145518 0.283869551 0.220634089 0.296024769 0.297389949 0.058533363 0.990449212 0.019050382 3.443412708 0.064462936 0.016776967 0.103054755 0.017129156 0.006703535 0.046248769 0.035946283 0.048229129 0.048451548 0.009536409 0.161366575 0.003103738
2493 110328 0.932676692 0.689889941 0.720728039 0.866820167 0.957719748 0.732420535 0.554679576 0.492589925 0.14567794 0.005430361 0.419526036 0.989478409 7.507637369 0.151954125 0.112398673 0.117422896 0.141224608 0.156034205 0.119327868 0.090369847 0.080254038 0.023734231 0.000884729 0.068350279 0.161208409
671 111033 0.250197811 0.279803127 0.509588828 0.006162914 0.576875599 0.16543309 0.441524462 0.961307393 0.015523232 0.854866423 0.958399737 0.199167317 5.218849935 0.040762882 0.045586257 0.083023544 0.001004078 0.093986081 0.026952792 0.07193432 0.156618714 0.002529086 0.139277073 0.156144991 0.03244886
